Date,City,Temperature,Min_Temperature,Max_Temperature,Rainfall,Humidity,Wind_Speed,Pressure,Weather_Condition
2022-11-05,Pune,17.55,9.99,22.82,6.17,88.18,13.64,1014.68,Cold
2024-12-19,Pune,16.38,8.07,22.44,0.13,77.93,16.57,1009.1,Cold
2023-11-29,Mumbai,22.03,16.77,29.71,3.26,91.41,16.64,1009.47,Cloudy
2022-01-29,Pune,16.7,10.07,22.92,1.48,75.55,6.99,1013.98,Cold
2023-08-31,Bengaluru,32.18,27.19,39.63,8.7,60.88,10.63,1014.67,Clear
2023-11-14,Pune,26.64,18.5,33.8,1.9,64.96,13.93,1013.03,Clear
2024-11-04,Bengaluru,23.43,15.66,30.05,0.91,64.35,8.05,1008.71,Clear
2023-03-19,Delhi,24.19,15.84,30.69,0.47,73.47,10.46,1014.27,Clear
2022-07-21,Bengaluru,38.64,33.41,43.25,23.29,78.72,14.08,1012.39,Rainy
2024-11-03,Mumbai,22.38,17.33,28.39,1.52,72.03,5.31,1025.55,Clear
2022-03-06,Delhi,29.78,21.25,35.4,0.52,53.39,20.56,1012.07,Clear
2022-01-08,Hyderabad,18.61,12.78,23.24,1.49,89.29,13.73,1011.56,Cloudy
2024-11-13,Chennai,18.66,10.56,24.64,0.87,74.31,12.88,1017.6,Clear
2022-11-10,Mumbai,24.39,16.76,30.64,2.72,53.25,11.7,1014.27,Clear
2023-04-03,Delhi,32.95,24.19,37.32,1.52,51.0,9.36,1012.02,Clear
2022-03-31,Delhi,31.74,26.67,37.63,1.03,58.07,10.17,1012.78,Clear
2022-11-22,Hyderabad,18.6,14.0,24.88,2.87,82.58,14.83,1013.94,Cloudy
2022-12-22,Delhi,19.02,13.14,24.56,1.43,56.31,14.26,1008.3,Clear
2024-11-29,Pune,20.86,16.27,26.53,0.71,82.12,14.92,1014.38,Cloudy
2024-08-03,Delhi,25.9,21.36,30.46,8.56,81.49,13.57,1011.52,Cloudy
2024-12-28,Hyderabad,21.68,14.43,29.3,1.58,79.72,8.71,1018.43,Clear
2023-11-11,Bengaluru,14.26,7.97,20.62,7.34,90.16,10.64,1014.15,Cold
2022-11-29,Pune,16.49,8.21,21.16,0.83,67.35,14.61,1011.05,Cold
2022-10-05,Hyderabad,27.89,20.45,33.45,0.87,54.01,12.46,1010.31,Clear
2022-11-25,Delhi,21.87,16.33,27.41,4.09,63.93,15.85,1014.86,Clear
2024-05-28,Chennai,44.02,37.07,51.93,1.69,38.85,13.26,1001.42,Hot
2023-04-22,Hyderabad,31.63,26.36,36.4,0.54,55.31,6.9,1009.34,Clear
2023-03-25,Mumbai,32.12,28.01,37.38,0.99,61.17,16.04,1018.12,Clear
2024-05-02,Bengaluru,29.44,20.69,33.82,0.55,63.59,12.52,1017.28,Clear
2022-07-08,Pune,37.73,32.25,41.78,34.43,89.98,10.65,1019.33,Rainy
2023-03-16,Bengaluru,30.93,23.79,35.31,1.95,62.77,12.3,1012.15,Clear
2022-12-28,Mumbai,23.93,17.05,28.2,3.69,66.45,7.93,1010.78,Clear
2023-09-27,Chennai,31.32,23.74,37.55,6.17,73.85,9.54,1016.06,Clear
2024-05-13,Hyderabad,30.1,22.53,37.27,1.1,56.97,6.64,1011.6,Clear
2022-09-26,Delhi,26.59,21.47,34.33,9.97,78.69,8.97,1011.97,Clear
2022-01-23,Mumbai,26.88,18.63,33.51,0.43,63.84,8.44,1007.92,Clear
2024-08-28,Pune,36.38,30.93,44.08,29.94,94.63,15.38,1010.24,Rainy
2023-07-12,Pune,27.64,18.75,34.35,8.66,73.54,10.99,1020.09,Clear
2023-12-04,Mumbai,22.54,18.11,28.34,2.86,72.79,17.83,1010.5,Clear
2024-09-09,Hyderabad,26.48,20.86,32.71,13.29,90.13,17.72,1013.19,Rainy
2023-07-06,Delhi,39.97,34.49,45.22,7.55,55.44,11.85,1013.32,Hot
2022-10-08,Pune,23.22,14.52,29.99,0.42,65.32,11.5,1011.26,Clear
2024-07-09,Chennai,36.99,30.38,42.75,14.22,67.12,9.01,1008.14,Rainy
2022-10-04,Delhi,22.2,16.59,30.08,0.73,71.86,11.86,1011.58,Clear
2023-04-12,Bengaluru,28.42,21.99,36.18,0.2,66.93,6.64,1000.92,Clear
2022-05-14,Delhi,32.96,26.85,39.31,2.73,48.61,3.99,1017.07,Clear
2023-04-06,Mumbai,34.64,27.48,41.78,5.58,49.51,14.02,1017.51,Clear
2024-03-05,Bengaluru,24.36,19.97,29.08,3.17,63.0,12.65,1006.99,Clear
2023-01-26,Pune,19.3,14.34,26.94,1.01,66.83,18.25,1016.44,Clear
2023-01-26,Bengaluru,18.1,12.31,22.24,0.8,70.59,13.82,1014.0,Clear
2022-10-10,Mumbai,26.98,21.92,33.61,1.77,62.77,13.46,1016.85,Clear
2022-09-07,Bengaluru,24.89,19.91,29.62,15.16,89.61,16.41,1015.34,Rainy
2023-12-14,Chennai,22.04,15.69,27.23,0.63,65.96,11.89,1022.21,Clear
2023-01-25,Delhi,21.29,16.35,29.2,0.36,77.02,16.83,1012.6,Clear
2022-09-30,Pune,26.28,19.75,33.77,13.03,87.31,11.55,1002.43,Rainy
2022-01-21,Hyderabad,23.06,19.0,31.01,4.7,74.62,15.67,1000.6,Clear
2023-08-21,Mumbai,35.56,28.18,40.38,5.44,54.92,15.4,1014.09,Hot
2022-06-07,Chennai,37.63,30.35,42.76,6.23,56.01,15.7,1017.69,Hot
2024-12-12,Chennai,27.76,22.32,31.77,0.52,55.41,18.3,1011.56,Clear
2024-01-07,Chennai,23.97,19.28,30.24,1.5,75.93,18.61,1016.43,Clear
2024-09-19,Bengaluru,29.3,20.45,36.9,30.09,98.0,13.87,1004.47,Rainy
2022-06-30,Bengaluru,33.97,26.77,39.69,34.78,92.75,15.01,1006.42,Rainy
2024-06-25,Bengaluru,29.58,21.68,34.12,21.54,79.44,24.74,1013.05,Rainy
2024-03-09,Delhi,33.4,27.74,40.54,1.74,52.22,6.02,1006.31,Clear
2023-01-16,Chennai,28.25,21.25,35.56,2.09,64.66,10.46,1012.03,Clear
2022-12-19,Delhi,17.38,9.52,22.4,0.75,69.19,13.19,1016.69,Cold
2023-05-18,Hyderabad,35.45,28.28,42.35,0.75,58.08,6.19,1010.51,Hot
2023-03-08,Hyderabad,27.72,21.13,31.89,1.24,56.55,10.98,1012.34,Clear
2024-02-18,Bengaluru,24.4,18.78,30.33,2.22,68.77,14.06,1009.04,Clear
2023-12-02,Bengaluru,20.03,13.22,26.87,5.5,86.26,11.25,1018.22,Cloudy
2024-06-17,Chennai,38.97,30.9,44.3,9.49,59.2,11.2,1016.02,Hot
2023-11-17,Mumbai,20.0,15.36,26.37,8.07,82.26,11.84,1004.98,Cloudy
2022-12-24,Chennai,21.5,16.61,25.96,1.19,68.98,11.25,1005.12,Clear
2024-11-17,Delhi,24.96,16.26,32.03,5.18,71.99,14.2,1014.98,Clear
2023-12-11,Hyderabad,20.19,11.47,24.23,1.06,78.81,13.57,1011.0,Clear
2024-03-06,Bengaluru,27.67,23.42,34.97,0.53,59.56,15.06,1017.47,Clear
2023-10-08,Delhi,26.6,19.26,34.35,0.35,66.2,16.3,1012.61,Clear
2023-02-14,Bengaluru,21.45,15.69,27.67,2.28,66.56,8.99,1015.1,Clear
2024-01-23,Bengaluru,17.08,11.62,22.88,0.44,68.87,16.47,1008.77,Cold
2022-02-08,Delhi,22.7,14.14,29.87,0.56,67.73,14.21,1011.5,Clear
2023-02-21,Hyderabad,27.78,20.73,33.61,2.9,74.18,10.99,1011.78,Clear
2022-05-09,Delhi,28.5,20.92,36.05,1.11,68.89,15.01,1011.74,Clear
2023-06-06,Mumbai,35.5,26.91,41.2,14.57,70.38,3.22,1011.19,Rainy
2023-06-07,Mumbai,38.43,30.62,45.68,21.15,84.64,11.12,1017.97,Rainy
2024-01-27,Hyderabad,25.98,20.14,32.51,2.71,70.33,7.12,1007.96,Clear
2024-07-05,Hyderabad,33.3,25.79,37.41,11.33,80.55,9.33,1003.49,Rainy
2024-07-19,Hyderabad,37.21,31.04,42.62,5.12,48.92,15.87,1005.31,Hot
2023-08-02,Hyderabad,30.22,23.0,37.9,23.37,94.6,10.86,1014.08,Rainy
2024-02-20,Mumbai,26.66,22.05,30.97,0.44,74.09,5.18,1011.29,Clear
2024-08-04,Chennai,34.5,28.82,40.42,9.03,54.46,12.39,1009.45,Clear
2022-03-04,Hyderabad,33.98,25.25,41.57,0.49,46.17,10.25,1012.73,Clear
2023-10-14,Mumbai,26.39,21.62,31.6,1.11,55.02,9.16,999.13,Clear
2023-06-04,Hyderabad,36.6,28.78,41.36,11.48,58.7,13.01,1018.44,Rainy
2022-01-05,Delhi,17.88,9.4,24.12,1.36,89.62,15.32,1012.77,Cold
2023-01-05,Mumbai,23.2,16.76,28.81,2.25,59.48,14.16,1012.76,Clear
2023-01-13,Mumbai,28.0,20.66,35.1,0.8,67.35,10.88,1016.23,Clear
2022-01-25,Delhi,22.64,17.28,30.61,0.69,65.43,14.13,1018.08,Clear
2023-04-01,Chennai,35.34,27.02,42.43,4.32,53.08,15.1,1021.42,Hot
2023-06-02,Pune,38.42,33.06,42.55,6.76,59.34,9.09,1015.19,Hot
2023-03-10,Chennai,28.53,20.47,35.57,0.3,57.64,7.67,1010.96,Clear
2022-12-11,Bengaluru,22.9,17.67,26.97,0.55,64.15,11.67,1012.15,Clear
2024-08-20,Mumbai,33.65,27.21,40.46,24.48,89.01,16.75,1002.54,Rainy
2023-03-28,Chennai,30.39,21.86,37.32,3.72,63.99,9.0,1018.2,Clear
2023-12-10,Chennai,25.51,16.59,30.02,0.41,73.17,12.24,1008.29,Clear
2023-09-20,Hyderabad,26.84,18.76,32.75,11.7,77.03,10.59,1006.31,Rainy
2022-12-26,Mumbai,24.28,19.34,28.63,0.37,76.69,13.4,1004.18,Clear
2023-07-06,Bengaluru,32.9,28.54,38.43,2.23,57.44,11.49,1012.95,Clear
2024-05-25,Chennai,37.15,29.25,41.72,2.51,35.44,18.18,1008.39,Hot
2022-05-31,Pune,31.74,23.45,38.45,2.2,45.81,15.57,1018.1,Clear
2022-07-14,Hyderabad,34.1,28.81,39.61,15.1,80.84,19.65,1006.87,Rainy
2023-02-11,Bengaluru,21.73,14.44,29.23,0.48,78.14,10.45,1005.56,Clear
2022-03-26,Chennai,27.05,18.29,33.86,0.76,70.39,13.62,1007.76,Clear
2023-01-11,Delhi,18.78,12.82,26.63,0.75,77.63,11.5,1008.81,Clear
2022-05-16,Bengaluru,33.67,26.22,39.95,2.23,55.03,12.75,1007.47,Clear
2024-07-30,Pune,34.86,27.2,40.31,7.36,54.05,11.43,1020.85,Clear
2024-02-12,Mumbai,25.86,20.04,32.42,0.23,52.45,9.95,1016.83,Clear
2023-08-03,Chennai,32.46,28.09,39.28,13.21,61.18,11.42,1012.04,Rainy
2022-10-02,Bengaluru,20.74,14.52,27.22,0.79,76.5,9.02,1022.09,Clear
2024-02-03,Chennai,23.93,18.96,31.62,0.83,70.54,11.34,1010.44,Clear
2023-06-29,Chennai,38.15,32.99,42.96,10.35,64.73,8.91,1015.98,Rainy
2023-08-02,Pune,30.7,26.06,37.91,1.71,58.95,15.74,1015.5,Clear
2023-01-01,Mumbai,23.55,14.9,28.92,1.51,77.27,14.2,1015.46,Clear
2023-08-09,Hyderabad,29.52,22.35,35.39,10.97,71.6,13.54,1010.73,Rainy
2024-08-18,Bengaluru,28.24,19.62,36.09,8.8,74.75,12.39,1012.21,Clear
2022-05-28,Mumbai,36.71,30.06,44.46,1.25,48.39,7.86,1011.05,Hot
2022-11-03,Chennai,28.57,22.91,35.31,3.66,76.95,9.32,1011.49,Clear
2024-06-15,Delhi,35.62,30.53,40.48,13.09,69.78,10.05,1014.72,Rainy
2024-03-20,Hyderabad,27.47,20.87,33.16,0.48,60.44,18.13,1020.56,Clear
2023-02-12,Mumbai,24.46,18.42,29.1,1.54,68.49,10.63,1012.85,Clear
2023-09-01,Chennai,29.07,22.58,33.89,11.35,72.43,6.96,1008.28,Rainy
2022-06-18,Bengaluru,32.13,23.58,37.29,7.22,71.1,9.54,1014.51,Clear
2024-06-13,Bengaluru,34.42,26.53,40.29,24.82,85.82,14.25,1012.66,Rainy
2022-10-16,Bengaluru,21.56,13.89,26.96,2.09,77.02,10.02,1007.63,Clear
2024-12-15,Delhi,17.52,13.19,21.79,0.6,81.96,7.7,1006.46,Cold
2024-10-28,Mumbai,28.82,22.5,35.67,2.67,59.79,14.17,1010.83,Clear
2024-10-08,Bengaluru,18.03,12.45,24.1,10.03,81.7,8.64,1000.6,Rainy
2024-05-05,Mumbai,40.28,31.53,47.2,4.02,62.79,6.46,1012.15,Hot
2023-10-01,Bengaluru,25.35,19.57,32.42,1.22,73.37,13.62,1013.63,Clear
2022-03-20,Mumbai,30.98,25.06,37.15,1.02,51.36,13.15,1012.83,Clear
2022-02-25,Delhi,21.75,13.81,25.77,0.83,59.77,12.98,1010.75,Clear
2023-10-17,Chennai,26.12,17.37,30.83,0.48,62.97,13.61,1012.54,Clear
2023-06-23,Chennai,38.87,33.34,45.18,9.19,64.9,15.39,1003.65,Hot
2023-08-06,Chennai,38.29,29.65,45.17,3.43,50.12,8.91,1021.06,Hot
2022-05-09,Hyderabad,38.69,34.18,45.21,1.15,51.17,12.38,1020.3,Hot
2024-02-28,Mumbai,23.55,16.87,29.3,1.8,76.75,13.1,1005.05,Clear
2022-03-29,Delhi,30.96,23.58,37.2,3.05,47.15,5.15,1009.67,Clear
2024-03-18,Bengaluru,27.58,18.78,34.66,1.2,75.66,4.57,1013.19,Clear
2023-09-02,Bengaluru,25.38,16.9,29.65,9.6,76.15,10.94,1016.24,Clear
2024-01-06,Chennai,21.85,15.24,27.1,2.76,70.59,16.91,1011.34,Clear
2024-12-24,Hyderabad,23.22,15.96,28.92,1.89,76.42,17.18,1011.55,Clear
2022-12-10,Bengaluru,20.34,12.22,25.34,0.8,67.44,5.42,1005.35,Clear
2023-02-18,Chennai,26.24,20.69,33.7,0.85,74.58,12.55,1009.73,Clear
2023-03-01,Mumbai,28.18,23.43,33.25,2.05,75.19,8.54,1019.84,Clear
2023-01-28,Mumbai,25.68,16.94,33.22,0.76,58.39,8.08,1016.96,Clear
2023-06-10,Hyderabad,38.75,34.04,44.76,6.33,58.05,10.54,1008.42,Hot
2024-01-18,Chennai,27.43,20.86,33.11,1.02,63.4,6.43,1013.76,Clear
2024-07-01,Bengaluru,32.81,26.4,37.57,7.89,66.72,14.28,1006.6,Clear
2023-04-26,Delhi,34.78,29.17,40.74,2.6,53.27,13.27,1013.91,Clear
2023-07-04,Chennai,39.53,33.83,43.62,26.93,97.15,6.57,1010.13,Rainy
2022-02-20,Hyderabad,20.15,13.11,26.69,0.85,78.33,9.1,1012.84,Clear
2022-07-25,Bengaluru,35.26,29.1,43.23,15.91,83.66,16.4,1024.94,Rainy
2022-12-30,Pune,22.95,13.97,27.01,0.18,62.15,14.9,1007.18,Clear
2022-12-28,Hyderabad,17.88,10.53,23.18,3.37,76.54,14.13,1011.81,
2024-12-01,Bengaluru,15.96,8.53,20.35,2.94,62.48,13.13,1018.45,Cold
2023-07-02,Bengaluru,32.91,26.93,37.76,7.25,69.8,5.7,1015.08,Clear
2023-12-12,Hyderabad,18.17,11.97,24.09,1.15,68.96,9.36,1005.44,Clear
2024-03-13,Chennai,29.11,23.43,33.89,0.89,53.78,9.83,1012.01,Clear
2022-06-13,Delhi,35.79,27.55,42.14,8.45,75.71,14.7,1010.63,Hot
2022-09-08,Delhi,35.47,29.79,41.99,24.38,86.92,7.41,1014.09,Rainy
2024-01-05,Hyderabad,16.34,7.39,21.93,0.6,74.17,8.91,1012.77,Cold
2023-04-10,Mumbai,34.47,25.67,38.66,3.32,70.5,14.39,1009.56,Clear
2022-06-13,Mumbai,33.79,25.59,41.39,35.7,98.0,9.2,1016.01,Heavy Rain
2022-04-17,Delhi,33.12,25.58,37.3,1.68,55.23,13.13,1012.24,Clear
2023-02-26,Chennai,24.64,17.28,29.78,1.07,72.94,16.55,1012.5,Clear
2024-04-26,Chennai,38.35,31.61,45.06,3.32,45.57,9.39,1011.04,Hot
2024-12-03,Chennai,26.92,20.18,31.63,0.11,69.37,9.54,1007.49,Clear
2024-07-02,Pune,38.09,30.91,42.66,8.9,56.15,6.88,1012.92,Hot
2024-06-11,Delhi,34.64,25.95,40.34,3.18,55.61,14.3,1014.49,Clear
2024-06-19,Mumbai,37.56,31.3,43.26,9.56,52.35,11.82,1010.03,Hot
2024-02-06,Hyderabad,22.07,16.15,26.87,0.65,74.28,13.21,1014.33,Clear
2022-04-12,Delhi,30.04,21.95,36.69,0.25,52.86,6.72,1016.93,Clear
2023-03-05,Bengaluru,26.93,18.01,34.23,1.11,49.41,17.04,1011.75,Clear
2024-12-18,Hyderabad,17.5,13.22,23.86,0.95,87.27,2.0,1016.64,Cold
2023-10-31,Pune,19.37,15.22,24.95,3.66,73.94,12.87,1010.31,Clear
2023-03-30,Pune,30.26,23.17,37.41,2.73,63.13,15.65,1012.93,Clear
2024-04-17,Delhi,29.53,22.31,34.76,7.13,61.7,16.89,1011.75,Clear
2023-08-06,Hyderabad,26.58,21.0,33.72,13.56,81.16,8.18,1005.53,Rainy
2024-08-06,Pune,33.55,28.74,41.13,26.18,93.92,9.35,1006.3,Rainy
2024-02-07,Mumbai,28.57,23.76,35.82,1.94,61.03,13.54,1010.57,Clear
2023-02-17,Pune,23.69,15.54,30.61,4.06,70.92,14.48,998.35,Clear
2024-07-25,Chennai,39.56,31.66,43.78,8.67,51.21,12.21,1007.12,Hot
2024-07-20,Bengaluru,35.15,28.88,41.8,8.63,50.81,12.08,1014.72,Hot
2024-12-27,Hyderabad,19.29,15.22,25.05,2.07,79.12,16.53,1011.52,Clear
2024-10-05,Bengaluru,27.37,22.94,33.75,2.03,65.51,18.59,1002.96,Clear
2022-01-05,Bengaluru,19.42,10.48,23.83,0.83,82.35,6.69,1003.61,Cloudy
2024-03-30,Mumbai,26.7,22.3,33.11,2.15,60.6,21.35,1007.7,Clear
2022-11-04,Pune,24.61,17.03,30.94,0.23,62.44,8.19,1013.81,Clear
2022-10-14,Pune,19.22,15.06,26.51,2.36,72.62,15.66,1018.11,Clear
2024-11-18,Pune,22.92,18.14,29.76,3.67,74.52,10.06,1016.02,Clear
2023-06-27,Pune,35.96,31.0,42.17,40.32,98.0,10.27,1010.15,Heavy Rain
2024-05-18,Chennai,38.41,33.88,44.94,2.19,46.05,13.86,1009.27,Hot
2023-02-04,Mumbai,22.97,14.46,28.35,2.89,81.13,13.06,1018.36,Cloudy
2024-06-01,Mumbai,39.75,32.97,44.47,16.98,83.35,10.12,1012.79,Rainy
2022-10-05,Bengaluru,25.27,17.93,31.29,0.77,68.74,14.43,1007.39,Clear
2023-02-12,Chennai,27.96,23.49,32.47,1.07,61.0,11.32,1003.2,Clear
2022-03-25,Pune,26.73,18.42,34.15,1.39,62.56,16.77,1010.49,Clear
2024-08-14,Bengaluru,33.3,24.84,38.91,8.89,65.25,8.2,1017.35,Clear
2022-04-04,Hyderabad,32.74,25.4,38.65,3.95,73.54,7.87,1004.59,Clear
2024-10-31,Pune,21.2,16.85,26.34,0.23,78.69,9.94,1016.5,Clear
2023-04-02,Mumbai,36.7,27.99,41.19,2.25,45.13,13.74,999.34,Hot
2024-05-04,Pune,42.1,33.26,49.9,1.19,41.93,8.73,1012.7,Hot
2023-11-21,Mumbai,27.37,22.21,34.75,0.77,58.7,9.7,1014.68,Clear
2024-03-29,Hyderabad,26.31,22.31,31.42,4.42,81.12,5.8,1004.53,Cloudy
2024-05-07,Pune,32.76,27.12,38.53,2.02,48.0,11.3,1021.66,Clear
2023-06-03,Delhi,36.83,31.2,40.91,9.09,57.27,13.38,1008.12,Hot
2023-05-11,Hyderabad,31.01,22.83,36.09,1.27,65.61,5.03,1013.76,Clear
2022-08-24,Chennai,35.19,30.08,42.49,10.55,70.76,22.44,1021.65,Rainy
2024-02-28,Pune,23.77,17.81,30.66,3.11,71.2,10.3,1004.11,Clear
2023-07-23,Hyderabad,41.52,36.5,48.23,57.93,98.0,15.55,1026.23,Heavy Rain
2022-10-30,Delhi,24.83,18.28,29.76,0.27,63.35,16.17,1010.76,Clear
2024-04-24,Delhi,28.87,22.73,36.23,4.97,67.93,16.9,1022.97,Clear
2022-11-12,Bengaluru,20.13,12.25,27.14,3.58,72.2,21.0,1022.22,Clear
2024-04-25,Mumbai,31.21,26.63,36.31,0.27,62.26,11.61,1013.53,Clear
2023-06-27,Mumbai,37.93,29.37,44.37,6.48,49.93,7.08,1012.96,Hot
2023-03-13,Bengaluru,26.06,21.44,31.6,1.27,64.84,16.46,1009.05,Clear
2024-06-18,Bengaluru,35.12,30.53,40.77,11.71,83.31,13.1,1009.96,Rainy
2023-01-27,Bengaluru,18.27,11.09,25.48,1.02,81.91,14.15,1012.89,Cloudy
2024-10-06,Chennai,28.23,20.75,34.83,1.32,57.51,6.54,1010.71,Clear
2024-04-01,Hyderabad,30.9,23.44,36.8,2.13,55.87,9.45,1013.49,Clear
2022-05-04,Hyderabad,37.04,30.22,42.66,0.19,39.76,12.54,1019.82,Hot
2024-02-12,Delhi,22.02,16.94,29.26,1.77,68.76,17.24,1017.07,Clear
2022-12-04,Delhi,23.46,16.04,28.99,0.89,74.24,5.34,1018.71,Clear
2024-11-14,Mumbai,23.53,18.61,28.71,0.77,70.0,15.91,1016.65,Clear
2024-05-14,Pune,32.64,26.62,39.15,1.72,66.8,11.3,1007.96,Clear
2022-12-05,Delhi,18.15,10.81,23.38,4.07,91.84,5.73,1016.57,Cloudy
2023-04-02,Hyderabad,28.31,22.58,35.5,0.43,60.46,14.08,1011.57,Clear
2022-08-26,Mumbai,31.22,26.75,38.86,13.96,81.18,22.75,1002.95,Rainy
2022-02-07,Pune,22.13,18.07,27.09,0.29,74.87,13.35,1015.38,Clear
2024-12-03,Hyderabad,20.31,11.87,27.6,1.79,85.01,10.73,1016.13,Cloudy
2024-08-29,Bengaluru,27.89,20.17,34.72,13.67,76.43,11.54,1006.41,Rainy
2024-09-22,Hyderabad,21.58,17.58,26.34,7.38,76.16,17.74,1014.59,Clear
2023-07-11,Hyderabad,36.19,29.39,43.37,20.72,81.44,9.52,1008.4,Rainy
2024-02-26,Delhi,28.52,20.3,35.38,2.58,52.65,12.11,1006.7,Clear
2024-04-08,Hyderabad,30.29,25.73,37.57,1.33,69.3,11.62,1019.76,Clear
2022-05-12,Hyderabad,34.21,28.93,40.91,3.39,44.77,14.78,997.42,Clear
2023-09-24,Bengaluru,26.85,19.16,33.15,10.15,91.79,12.35,1017.13,Rainy
2024-08-04,Delhi,33.81,24.85,39.21,8.23,67.08,9.68,1009.8,Clear
2023-07-25,Chennai,37.8,29.8,44.49,24.77,86.69,6.89,1002.42,Rainy
2024-02-25,Bengaluru,16.76,11.16,23.58,0.29,89.38,14.31,1012.74,Cold
2022-06-28,Chennai,40.83,34.77,45.04,32.45,98.0,7.82,1019.26,Rainy
2024-11-03,Delhi,24.07,20.02,29.37,2.39,64.86,11.35,1020.46,Clear
2024-01-01,Pune,21.28,15.72,26.18,0.46,75.51,14.12,1004.67,Clear
2023-08-17,Mumbai,36.9,30.61,41.21,23.18,85.62,16.69,1010.64,Rainy
2023-06-18,Delhi,35.61,29.53,40.86,7.18,55.6,7.65,1013.07,Hot
2024-04-29,Bengaluru,27.27,20.32,32.54,1.32,57.81,11.55,1013.83,Clear
2023-07-15,Mumbai,42.37,33.45,46.57,8.83,45.39,15.93,1011.51,Hot
2024-02-12,Hyderabad,29.71,24.32,37.39,3.04,64.7,9.54,1012.27,Clear
2022-09-01,Mumbai,30.96,24.39,36.13,28.46,93.29,11.22,1007.57,Rainy
2022-06-16,Hyderabad,29.54,23.48,34.8,7.57,72.83,10.81,1014.35,Clear
2023-02-10,Mumbai,24.09,19.67,29.96,3.9,71.76,16.8,1009.68,Clear
2022-12-13,Pune,22.45,15.44,28.27,0.74,65.87,11.99,1011.27,Clear
2022-09-19,Mumbai,26.31,20.34,30.47,16.76,77.49,12.96,1013.33,Rainy
2023-06-16,Chennai,38.48,31.8,46.34,25.36,79.7,13.45,1009.15,Rainy
2023-08-17,Pune,31.63,26.74,36.27,21.27,89.51,13.55,1022.93,Rainy
2023-09-22,Pune,30.82,22.27,38.66,13.89,75.76,13.17,1013.64,Rainy
2022-11-01,Delhi,19.96,11.27,27.62,1.92,87.31,7.35,1007.4,Cloudy
2022-01-28,Hyderabad,22.95,14.99,29.51,2.77,81.37,6.87,1013.0,Cloudy
2022-12-07,Mumbai,23.42,18.52,30.2,0.39,68.74,18.98,1010.59,Clear
2022-06-13,Chennai,35.02,29.33,41.88,10.13,64.86,19.98,1010.91,Rainy
2023-05-21,Pune,37.43,31.09,44.87,0.18,43.99,13.04,1015.96,Hot
2023-03-14,Bengaluru,24.8,18.48,31.67,1.13,66.19,11.52,1004.18,Clear
2024-11-25,Chennai,28.67,22.14,36.2,2.42,66.08,4.76,1016.06,Clear
2023-08-17,Delhi,28.89,20.21,34.46,17.46,73.84,9.65,1010.47,Rainy
2023-03-04,Pune,28.09,23.89,34.54,0.95,71.21,13.85,1018.28,Clear
2023-06-01,Hyderabad,37.55,29.47,43.44,3.4,53.2,6.59,1015.63,Hot
2023-01-02,Chennai,26.26,20.43,32.68,0.51,61.36,18.93,1006.23,Clear
2023-09-23,Chennai,28.08,23.16,34.17,39.98,98.0,7.3,1013.4,Heavy Rain
2023-11-02,Pune,19.31,11.4,25.97,2.15,91.28,11.08,1019.9,Cloudy
2024-01-20,Bengaluru,24.56,18.41,32.06,1.13,68.4,14.48,1014.09,Clear
2024-09-03,Hyderabad,31.65,26.15,39.38,15.63,80.73,12.11,1017.3,Rainy
2024-02-28,Chennai,26.36,18.56,31.82,1.65,42.42,8.89,1013.55,Clear
2023-11-18,Chennai,25.85,20.97,30.33,5.82,73.55,15.74,1006.92,Clear
2022-12-30,Mumbai,23.89,19.69,31.24,3.44,85.97,13.0,1017.23,Cloudy
2024-11-17,Chennai,26.8,18.05,31.68,0.63,71.94,7.14,1011.85,Clear
2023-03-25,Chennai,33.2,28.27,38.86,1.11,62.61,10.57,1011.21,Clear
2024-10-10,Chennai,29.44,23.13,34.96,2.29,70.98,16.96,1012.89,Clear
2023-09-02,Chennai,32.44,26.32,37.48,10.72,78.44,12.84,1014.85,Rainy
2023-01-06,Delhi,26.22,21.81,31.73,2.88,70.91,18.89,1014.89,Clear
2022-07-25,Hyderabad,33.59,27.1,39.6,5.45,40.9,11.23,1010.11,Clear
2023-07-19,Chennai,37.35,31.06,43.38,20.89,81.23,11.4,1014.3,Rainy
2024-06-10,Delhi,33.71,29.0,38.84,21.95,81.59,8.27,1017.97,Rainy
2023-08-17,Chennai,37.03,32.76,41.16,7.15,55.82,4.88,1012.0,Hot
2024-10-03,Pune,24.69,16.71,28.73,3.22,76.68,14.99,1016.5,Clear
2023-09-25,Mumbai,29.18,20.52,35.84,1.25,75.39,12.84,1009.56,Clear
2022-10-29,Delhi,27.25,18.46,34.82,3.74,66.04,7.7,1009.94,Clear
2023-04-19,Delhi,29.37,22.73,36.75,1.38,65.01,8.22,1016.52,Clear
2023-01-16,Hyderabad,15.24,9.69,19.95,0.99,78.01,9.73,1019.35,Cold
2024-05-23,Hyderabad,37.97,33.84,44.74,6.22,56.33,14.24,1013.91,Hot
2022-10-07,Hyderabad,24.75,16.53,32.07,0.1,58.41,4.0,1002.84,Clear
2022-05-23,Delhi,40.93,35.04,45.83,3.61,53.29,13.85,1013.89,Hot
2023-10-22,Hyderabad,24.87,17.36,30.07,0.99,72.45,15.58,1009.95,Clear
2022-11-28,Bengaluru,18.77,11.44,23.44,1.83,73.76,8.29,1024.83,Clear
